subject,bias,absolute,group,group_c,time,time_c,hand,hand_c,degree
15,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",24
15,-2,2,disturbance,"0,5",pre,"-0,5",right,"0,5",-22
15,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-18
15,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-26
15,-5,5,disturbance,"0,5",pre,"-0,5",left,"-0,5",-10
15,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",28
15,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",-6
15,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",2
15,-11,11,disturbance,"0,5",post,"0,5",right,"0,5",-24
15,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",10
15,-5,5,disturbance,"0,5",post,"0,5",right,"0,5",-16
15,-3,3,disturbance,"0,5",post,"0,5",right,"0,5",26
15,-7,7,disturbance,"0,5",post,"0,5",left,"-0,5",-12
15,-1,1,disturbance,"0,5",post,"0,5",right,"0,5",-8
15,-4,4,disturbance,"0,5",post,"0,5",left,"-0,5",6
15,-2,2,disturbance,"0,5",post,"0,5",left,"-0,5",22
15,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",30
15,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",-20
15,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",-4
15,6,6,disturbance,"0,5",post,"0,5",right,"0,5",18
15,-4,4,disturbance,"0,5",post,"0,5",left,"-0,5",-28
15,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",14
15,2,2,disturbance,"0,5",post,"0,5",right,"0,5",-18
15,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-30
15,4,4,disturbance,"0,5",post,"0,5",right,"0,5",8
15,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",28
15,-4,4,disturbance,"0,5",post,"0,5",right,"0,5",-10
15,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",-6
15,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",-14
15,4,4,disturbance,"0,5",post,"0,5",right,"0,5",16
15,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",4
15,8,8,disturbance,"0,5",post,"0,5",right,"0,5",24
15,-3,3,disturbance,"0,5",post,"0,5",right,"0,5",-26
15,1,1,disturbance,"0,5",post,"0,5",right,"0,5",-2
15,-1,1,disturbance,"0,5",post,"0,5",left,"-0,5",-22
15,1,1,disturbance,"0,5",post,"0,5",left,"-0,5",20
15,2,2,disturbance,"0,5",post,"0,5",left,"-0,5",12
16,5,5,control,"-0,5",pre,"-0,5",right,"0,5",2
16,4,4,control,"-0,5",pre,"-0,5",right,"0,5",18
16,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-16
16,2,2,control,"-0,5",pre,"-0,5",left,"-0,5",22
16,2,2,control,"-0,5",pre,"-0,5",right,"0,5",-24
16,7,7,control,"-0,5",pre,"-0,5",right,"0,5",26
16,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-4
16,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",-20
16,7,7,control,"-0,5",pre,"-0,5",right,"0,5",10
16,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",-12
16,-9,9,control,"-0,5",pre,"-0,5",left,"-0,5",-28
16,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",30
16,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",6
16,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-8
16,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",14
16,-5,5,control,"-0,5",pre,"-0,5",left,"-0,5",-6
16,-8,8,control,"-0,5",pre,"-0,5",left,"-0,5",-22
16,-7,7,control,"-0,5",pre,"-0,5",left,"-0,5",-30
16,-5,5,control,"-0,5",pre,"-0,5",left,"-0,5",-14
16,5,5,control,"-0,5",pre,"-0,5",right,"0,5",-10
16,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",20
16,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-2
16,7,7,control,"-0,5",pre,"-0,5",right,"0,5",24
16,2,2,control,"-0,5",pre,"-0,5",right,"0,5",-18
16,5,5,control,"-0,5",pre,"-0,5",right,"0,5",8
16,6,6,control,"-0,5",pre,"-0,5",right,"0,5",16
16,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",12
16,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",28
16,-6,6,control,"-0,5",pre,"-0,5",left,"-0,5",4
16,2,2,control,"-0,5",pre,"-0,5",right,"0,5",-26
16,9,9,control,"-0,5",post,"0,5",right,"0,5",30
16,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-24
16,-6,6,control,"-0,5",post,"0,5",left,"-0,5",-16
16,3,3,control,"-0,5",post,"0,5",right,"0,5",-20
16,5,5,control,"-0,5",post,"0,5",right,"0,5",-12
16,6,6,control,"-0,5",post,"0,5",right,"0,5",-4
16,-5,5,control,"-0,5",post,"0,5",left,"-0,5",18
16,5,5,control,"-0,5",post,"0,5",right,"0,5",-28
16,-2,2,control,"-0,5",post,"0,5",left,"-0,5",2
16,11,11,control,"-0,5",post,"0,5",right,"0,5",6
16,2,2,control,"-0,5",post,"0,5",left,"-0,5",10
16,8,8,control,"-0,5",post,"0,5",right,"0,5",14
16,2,2,control,"-0,5",post,"0,5",left,"-0,5",26
16,11,11,control,"-0,5",post,"0,5",right,"0,5",22
16,-6,6,control,"-0,5",post,"0,5",left,"-0,5",-8
16,-1,1,control,"-0,5",post,"0,5",left,"-0,5",24
16,-3,3,control,"-0,5",post,"0,5",left,"-0,5",16
16,6,6,control,"-0,5",post,"0,5",right,"0,5",-14
16,-2,2,control,"-0,5",post,"0,5",left,"-0,5",8
16,6,6,control,"-0,5",post,"0,5",right,"0,5",-6
16,7,7,control,"-0,5",post,"0,5",right,"0,5",4
16,-3,3,control,"-0,5",post,"0,5",left,"-0,5",-10
16,5,5,control,"-0,5",post,"0,5",right,"0,5",-30
16,0,0,control,"-0,5",post,"0,5",left,"-0,5",-26
16,0,0,control,"-0,5",post,"0,5",left,"-0,5",-2
16,10,10,control,"-0,5",post,"0,5",right,"0,5",12
16,11,11,control,"-0,5",post,"0,5",right,"0,5",28
16,11,11,control,"-0,5",post,"0,5",right,"0,5",20
16,2,2,control,"-0,5",post,"0,5",right,"0,5",-22
16,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-18
17,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-20
17,1,1,control,"-0,5",pre,"-0,5",right,"0,5",2
17,-1,1,control,"-0,5",pre,"-0,5",right,"0,5",-24
17,2,2,control,"-0,5",pre,"-0,5",right,"0,5",-16
17,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",6
17,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",22
17,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",14
17,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-4
17,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-28
17,5,5,control,"-0,5",pre,"-0,5",left,"-0,5",30
17,0,0,control,"-0,5",pre,"-0,5",right,"0,5",10
17,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-12
17,4,4,control,"-0,5",pre,"-0,5",right,"0,5",26
17,1,1,control,"-0,5",pre,"-0,5",right,"0,5",18
17,3,3,control,"-0,5",pre,"-0,5",right,"0,5",-8
17,0,0,control,"-0,5",pre,"-0,5",right,"0,5",16
17,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-22
17,3,3,control,"-0,5",pre,"-0,5",right,"0,5",24
17,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",12
17,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-18
17,4,4,control,"-0,5",pre,"-0,5",left,"-0,5",20
17,2,2,control,"-0,5",pre,"-0,5",right,"0,5",8
17,1,1,control,"-0,5",pre,"-0,5",right,"0,5",-26
17,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-6
17,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-30
17,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-10
17,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-2
17,2,2,control,"-0,5",pre,"-0,5",left,"-0,5",28
17,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",-14
17,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",4
17,0,0,control,"-0,5",post,"0,5",left,"-0,5",18
17,6,6,control,"-0,5",post,"0,5",right,"0,5",-12
17,-3,3,control,"-0,5",post,"0,5",left,"-0,5",-8
17,1,1,control,"-0,5",post,"0,5",right,"0,5",22
17,-2,2,control,"-0,5",post,"0,5",right,"0,5",6
17,6,6,control,"-0,5",post,"0,5",left,"-0,5",26
17,1,1,control,"-0,5",post,"0,5",right,"0,5",-28
17,4,4,control,"-0,5",post,"0,5",right,"0,5",-20
17,-1,1,control,"-0,5",post,"0,5",left,"-0,5",10
17,6,6,control,"-0,5",post,"0,5",right,"0,5",-4
17,-1,1,control,"-0,5",post,"0,5",right,"0,5",14
17,2,2,control,"-0,5",post,"0,5",left,"-0,5",2
17,0,0,control,"-0,5",post,"0,5",left,"-0,5",-24
17,2,2,control,"-0,5",post,"0,5",left,"-0,5",-16
17,5,5,control,"-0,5",post,"0,5",right,"0,5",30
17,3,3,control,"-0,5",post,"0,5",left,"-0,5",16
17,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-26
17,3,3,control,"-0,5",post,"0,5",right,"0,5",20
17,5,5,control,"-0,5",post,"0,5",right,"0,5",-30
17,2,2,control,"-0,5",post,"0,5",right,"0,5",28
17,3,3,control,"-0,5",post,"0,5",right,"0,5",4
17,2,2,control,"-0,5",post,"0,5",right,"0,5",-14
17,-4,4,control,"-0,5",post,"0,5",left,"-0,5",-18
17,3,3,control,"-0,5",post,"0,5",left,"-0,5",8
17,3,3,control,"-0,5",post,"0,5",left,"-0,5",24
17,-2,2,control,"-0,5",post,"0,5",left,"-0,5",-10
17,0,0,control,"-0,5",post,"0,5",left,"-0,5",-2
17,3,3,control,"-0,5",post,"0,5",right,"0,5",12
17,7,7,control,"-0,5",post,"0,5",right,"0,5",-6
17,2,2,control,"-0,5",post,"0,5",right,"0,5",-22
18,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-20
18,8,8,disturbance,"0,5",pre,"-0,5",right,"0,5",22
18,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-24
18,2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",26
18,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",18
18,6,6,disturbance,"0,5",pre,"-0,5",right,"0,5",-4
18,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-16
18,13,13,disturbance,"0,5",pre,"-0,5",right,"0,5",-28
18,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-12
18,11,11,disturbance,"0,5",pre,"-0,5",right,"0,5",14
18,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",6
18,-3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",10
18,-5,5,disturbance,"0,5",pre,"-0,5",left,"-0,5",-8
18,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",2
18,8,8,disturbance,"0,5",pre,"-0,5",right,"0,5",30
18,9,9,disturbance,"0,5",pre,"-0,5",right,"0,5",12
18,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",24
18,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",16
18,10,10,disturbance,"0,5",pre,"-0,5",right,"0,5",28
18,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",20
18,-4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",8
18,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-2
18,8,8,disturbance,"0,5",pre,"-0,5",right,"0,5",-22
18,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",-10
18,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",4
18,3,3,disturbance,"0,5",pre,"-0,5",left,"-0,5",-18
18,7,7,disturbance,"0,5",pre,"-0,5",right,"0,5",-14
18,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",-6
18,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-30
18,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-26
18,9,9,disturbance,"0,5",post,"0,5",right,"0,5",-24
18,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",14
18,9,9,disturbance,"0,5",post,"0,5",right,"0,5",2
18,5,5,disturbance,"0,5",post,"0,5",left,"-0,5",-4
18,7,7,disturbance,"0,5",post,"0,5",right,"0,5",18
18,10,10,disturbance,"0,5",post,"0,5",right,"0,5",-16
18,8,8,disturbance,"0,5",post,"0,5",left,"-0,5",30
18,6,6,disturbance,"0,5",post,"0,5",left,"-0,5",6
18,14,14,disturbance,"0,5",post,"0,5",right,"0,5",26
18,6,6,disturbance,"0,5",post,"0,5",right,"0,5",-8
18,5,5,disturbance,"0,5",post,"0,5",left,"-0,5",-20
18,5,5,disturbance,"0,5",post,"0,5",left,"-0,5",-12
18,11,11,disturbance,"0,5",post,"0,5",right,"0,5",10
18,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",-28
18,6,6,disturbance,"0,5",post,"0,5",left,"-0,5",22
18,6,6,disturbance,"0,5",post,"0,5",left,"-0,5",12
18,11,11,disturbance,"0,5",post,"0,5",right,"0,5",24
18,6,6,disturbance,"0,5",post,"0,5",right,"0,5",-18
18,9,9,disturbance,"0,5",post,"0,5",left,"-0,5",-6
18,8,8,disturbance,"0,5",post,"0,5",right,"0,5",-26
18,5,5,disturbance,"0,5",post,"0,5",right,"0,5",-2
18,9,9,disturbance,"0,5",post,"0,5",right,"0,5",-10
18,11,11,disturbance,"0,5",post,"0,5",left,"-0,5",28
18,7,7,disturbance,"0,5",post,"0,5",left,"-0,5",4
18,8,8,disturbance,"0,5",post,"0,5",left,"-0,5",20
18,8,8,disturbance,"0,5",post,"0,5",left,"-0,5",-22
18,8,8,disturbance,"0,5",post,"0,5",left,"-0,5",-30
18,15,15,disturbance,"0,5",post,"0,5",right,"0,5",16
18,9,9,disturbance,"0,5",post,"0,5",left,"-0,5",-14
18,9,9,disturbance,"0,5",post,"0,5",right,"0,5",8
19,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",14
19,5,5,control,"-0,5",pre,"-0,5",left,"-0,5",6
19,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",30
19,4,4,control,"-0,5",pre,"-0,5",right,"0,5",18
19,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-4
19,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",22
19,0,0,control,"-0,5",pre,"-0,5",right,"0,5",-16
19,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",-12
19,7,7,control,"-0,5",pre,"-0,5",right,"0,5",26
19,1,1,control,"-0,5",pre,"-0,5",right,"0,5",2
19,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",-28
19,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-20
19,0,0,control,"-0,5",pre,"-0,5",right,"0,5",10
19,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",-24
19,-6,6,control,"-0,5",pre,"-0,5",right,"0,5",-8
19,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",-10
19,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",-26
19,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-14
19,3,3,control,"-0,5",pre,"-0,5",left,"-0,5",20
19,5,5,control,"-0,5",pre,"-0,5",left,"-0,5",4
19,5,5,control,"-0,5",pre,"-0,5",right,"0,5",24
19,-2,2,control,"-0,5",pre,"-0,5",right,"0,5",-2
19,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",-6
19,2,2,control,"-0,5",pre,"-0,5",right,"0,5",8
19,-3,3,control,"-0,5",pre,"-0,5",right,"0,5",-18
19,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",-30
19,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",12
19,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-22
19,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",28
19,2,2,control,"-0,5",pre,"-0,5",right,"0,5",16
19,-1,1,control,"-0,5",post,"0,5",right,"0,5",22
19,-6,6,control,"-0,5",post,"0,5",left,"-0,5",-24
19,-2,2,control,"-0,5",post,"0,5",right,"0,5",14
19,0,0,control,"-0,5",post,"0,5",left,"-0,5",10
19,-2,2,control,"-0,5",post,"0,5",right,"0,5",6
19,-5,5,control,"-0,5",post,"0,5",right,"0,5",-12
19,-2,2,control,"-0,5",post,"0,5",left,"-0,5",26
19,-7,7,control,"-0,5",post,"0,5",right,"0,5",-20
19,-5,5,control,"-0,5",post,"0,5",right,"0,5",-4
19,-2,2,control,"-0,5",post,"0,5",left,"-0,5",-8
19,0,0,control,"-0,5",post,"0,5",left,"-0,5",2
19,-6,6,control,"-0,5",post,"0,5",left,"-0,5",-16
19,-3,3,control,"-0,5",post,"0,5",left,"-0,5",18
19,-2,2,control,"-0,5",post,"0,5",right,"0,5",30
19,-5,5,control,"-0,5",post,"0,5",right,"0,5",-28
19,-5,5,control,"-0,5",post,"0,5",right,"0,5",-30
19,-5,5,control,"-0,5",post,"0,5",right,"0,5",4
19,-4,4,control,"-0,5",post,"0,5",right,"0,5",12
19,-3,3,control,"-0,5",post,"0,5",left,"-0,5",-2
19,-5,5,control,"-0,5",post,"0,5",right,"0,5",-14
19,-5,5,control,"-0,5",post,"0,5",left,"-0,5",24
19,-5,5,control,"-0,5",post,"0,5",right,"0,5",-6
19,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-18
19,-7,7,control,"-0,5",post,"0,5",left,"-0,5",-26
19,0,0,control,"-0,5",post,"0,5",right,"0,5",20
19,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-10
19,-6,6,control,"-0,5",post,"0,5",right,"0,5",-22
19,-6,6,control,"-0,5",post,"0,5",right,"0,5",28
19,-5,5,control,"-0,5",post,"0,5",left,"-0,5",8
19,-6,6,control,"-0,5",post,"0,5",left,"-0,5",16
20,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",-24
20,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",-12
20,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",2
20,5,5,disturbance,"0,5",pre,"-0,5",left,"-0,5",18
20,8,8,disturbance,"0,5",pre,"-0,5",right,"0,5",22
20,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",6
20,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-28
20,4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",10
20,-1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-4
20,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",14
20,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",-8
20,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-20
20,2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",26
20,4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",-16
20,6,6,disturbance,"0,5",pre,"-0,5",right,"0,5",30
20,-4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",-26
20,9,9,disturbance,"0,5",pre,"-0,5",right,"0,5",28
20,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",20
20,-6,6,disturbance,"0,5",pre,"-0,5",left,"-0,5",-10
20,1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-2
20,6,6,disturbance,"0,5",pre,"-0,5",left,"-0,5",8
20,8,8,disturbance,"0,5",pre,"-0,5",right,"0,5",-6
20,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",-18
20,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",4
20,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",12
20,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",-14
20,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",16
20,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-22
20,1,1,disturbance,"0,5",pre,"-0,5",right,"0,5",-30
20,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",24
20,0,0,disturbance,"0,5",post,"0,5",right,"0,5",18
20,2,2,disturbance,"0,5",post,"0,5",right,"0,5",2
20,5,5,disturbance,"0,5",post,"0,5",right,"0,5",-24
20,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",-12
20,4,4,disturbance,"0,5",post,"0,5",left,"-0,5",22
20,8,8,disturbance,"0,5",post,"0,5",right,"0,5",26
20,3,3,disturbance,"0,5",post,"0,5",left,"-0,5",-20
20,7,7,disturbance,"0,5",post,"0,5",right,"0,5",-8
20,0,0,disturbance,"0,5",post,"0,5",left,"-0,5",-4
20,8,8,disturbance,"0,5",post,"0,5",right,"0,5",10
20,8,8,disturbance,"0,5",post,"0,5",left,"-0,5",-28
20,7,7,disturbance,"0,5",post,"0,5",left,"-0,5",14
20,10,10,disturbance,"0,5",post,"0,5",right,"0,5",-16
20,5,5,disturbance,"0,5",post,"0,5",left,"-0,5",30
20,9,9,disturbance,"0,5",post,"0,5",left,"-0,5",6
20,11,11,disturbance,"0,5",post,"0,5",left,"-0,5",20
20,10,10,disturbance,"0,5",post,"0,5",left,"-0,5",-14
20,9,9,disturbance,"0,5",post,"0,5",left,"-0,5",28
20,7,7,disturbance,"0,5",post,"0,5",right,"0,5",8
20,6,6,disturbance,"0,5",post,"0,5",left,"-0,5",-22
20,6,6,disturbance,"0,5",post,"0,5",left,"-0,5",-30
20,9,9,disturbance,"0,5",post,"0,5",right,"0,5",-26
20,8,8,disturbance,"0,5",post,"0,5",right,"0,5",24
20,6,6,disturbance,"0,5",post,"0,5",right,"0,5",-18
20,9,9,disturbance,"0,5",post,"0,5",left,"-0,5",4
20,7,7,disturbance,"0,5",post,"0,5",right,"0,5",-2
20,6,6,disturbance,"0,5",post,"0,5",right,"0,5",-10
20,5,5,disturbance,"0,5",post,"0,5",left,"-0,5",12
20,9,9,disturbance,"0,5",post,"0,5",left,"-0,5",-6
20,8,8,disturbance,"0,5",post,"0,5",right,"0,5",16
21,-1,1,control,"-0,5",pre,"-0,5",left,"-0,5",-28
21,"4,5","4,5",control,"-0,5",pre,"-0,5",right,"0,5",-8
21,6,6,control,"-0,5",pre,"-0,5",right,"0,5",-16
21,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",22
21,"-1,5","1,5",control,"-0,5",pre,"-0,5",left,"-0,5",6
21,-2,2,control,"-0,5",pre,"-0,5",left,"-0,5",30
21,5,5,control,"-0,5",pre,"-0,5",left,"-0,5",14
21,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",-12
21,-4,4,control,"-0,5",pre,"-0,5",left,"-0,5",-4
21,"8,5","8,5",control,"-0,5",pre,"-0,5",right,"0,5",26
21,"6,5","6,5",control,"-0,5",pre,"-0,5",right,"0,5",2
21,"-3,5","3,5",control,"-0,5",pre,"-0,5",left,"-0,5",-20
21,9,9,control,"-0,5",pre,"-0,5",right,"0,5",10
21,"4,5","4,5",control,"-0,5",pre,"-0,5",right,"0,5",-24
21,"3,5","3,5",control,"-0,5",pre,"-0,5",right,"0,5",18
21,1,1,control,"-0,5",pre,"-0,5",left,"-0,5",24
21,4,4,control,"-0,5",pre,"-0,5",right,"0,5",4
21,-7,7,control,"-0,5",pre,"-0,5",left,"-0,5",-18
21,6,6,control,"-0,5",pre,"-0,5",right,"0,5",12
21,"5,5","5,5",control,"-0,5",pre,"-0,5",right,"0,5",20
21,4,4,control,"-0,5",pre,"-0,5",right,"0,5",-6
21,8,8,control,"-0,5",pre,"-0,5",right,"0,5",28
21,0,0,control,"-0,5",pre,"-0,5",left,"-0,5",8
21,"-4,5","4,5",control,"-0,5",pre,"-0,5",left,"-0,5",-10
21,"0,5","0,5",control,"-0,5",pre,"-0,5",left,"-0,5",-2
21,0,0,control,"-0,5",pre,"-0,5",right,"0,5",-14
21,-3,3,control,"-0,5",pre,"-0,5",left,"-0,5",-26
21,"2,5","2,5",control,"-0,5",pre,"-0,5",right,"0,5",-30
21,"-2,5","2,5",control,"-0,5",pre,"-0,5",left,"-0,5",16
21,"5,5","5,5",control,"-0,5",pre,"-0,5",right,"0,5",-22
21,5,5,control,"-0,5",post,"0,5",right,"0,5",30
21,4,4,control,"-0,5",post,"0,5",right,"0,5",-4
21,2,2,control,"-0,5",post,"0,5",right,"0,5",6
21,6,6,control,"-0,5",post,"0,5",right,"0,5",14
21,-5,5,control,"-0,5",post,"0,5",left,"-0,5",10
21,"0,5","0,5",control,"-0,5",post,"0,5",right,"0,5",-12
21,-9,9,control,"-0,5",post,"0,5",left,"-0,5",-16
21,-3,3,control,"-0,5",post,"0,5",left,"-0,5",2
21,-5,5,control,"-0,5",post,"0,5",left,"-0,5",-24
21,1,1,control,"-0,5",post,"0,5",right,"0,5",-20
21,7,7,control,"-0,5",post,"0,5",right,"0,5",-28
21,3,3,control,"-0,5",post,"0,5",right,"0,5",22
21,-7,7,control,"-0,5",post,"0,5",left,"-0,5",-8
21,-4,4,control,"-0,5",post,"0,5",left,"-0,5",18
21,-2,2,control,"-0,5",post,"0,5",left,"-0,5",26
21,1,1,control,"-0,5",post,"0,5",right,"0,5",16
21,-6,6,control,"-0,5",post,"0,5",left,"-0,5",4
21,"1,5","1,5",control,"-0,5",post,"0,5",right,"0,5",24
21,"3,5","3,5",control,"-0,5",post,"0,5",right,"0,5",-10
21,-9,9,control,"-0,5",post,"0,5",left,"-0,5",-30
21,5,5,control,"-0,5",post,"0,5",right,"0,5",-2
21,5,5,control,"-0,5",post,"0,5",right,"0,5",-18
21,8,8,control,"-0,5",post,"0,5",right,"0,5",-26
21,3,3,control,"-0,5",post,"0,5",left,"-0,5",28
21,0,0,control,"-0,5",post,"0,5",left,"-0,5",20
21,-2,2,control,"-0,5",post,"0,5",left,"-0,5",12
21,7,7,control,"-0,5",post,"0,5",right,"0,5",8
21,"-4,5","4,5",control,"-0,5",post,"0,5",left,"-0,5",-14
21,-6,6,control,"-0,5",post,"0,5",left,"-0,5",-6
21,-4,4,control,"-0,5",post,"0,5",left,"-0,5",-22
22,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-8
22,5,5,disturbance,"0,5",pre,"-0,5",right,"0,5",30
22,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",18
22,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-20
22,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-4
22,-5,5,disturbance,"0,5",pre,"-0,5",left,"-0,5",-16
22,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",-12
22,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",-28
22,0,0,disturbance,"0,5",pre,"-0,5",right,"0,5",14
22,-4,4,disturbance,"0,5",pre,"-0,5",left,"-0,5",10
22,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",2
22,-2,2,disturbance,"0,5",pre,"-0,5",left,"-0,5",-24
22,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",26
22,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",22
22,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",6
22,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",-2
22,0,0,disturbance,"0,5",pre,"-0,5",left,"-0,5",8
22,4,4,disturbance,"0,5",pre,"-0,5",right,"0,5",20
22,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",16
22,3,3,disturbance,"0,5",pre,"-0,5",right,"0,5",4
22,-1,1,disturbance,"0,5",pre,"-0,5",left,"-0,5",24
